NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Gene Group Identifier	Gene Group Method
947808	rpsQ	30S ribosomal subunit protein S17	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947920	lptA	lipopolysaccharide transport system protein LptA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948349	mobA	molybdenum cofactor guanylyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948456	argE	acetylornithine deacetylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948470	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948631	basR	DNA-binding transcriptional dual regulator BasR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948668	frdD	fumarate reductase membrane protein FrdD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948680	frdC	fumarate reductase membrane protein FrdC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944863	glnD	protein-PII uridylyltransferase/uridylyl-removing enzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945188	cusF	copper/silver export system periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945281	asnB	asparagine synthetase B	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945366	modE	DNA-binding transcriptional dual regulator ModE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945548	mukF	chromosome partitioning protein MukF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945618	rplY	50S ribosomal subunit protein L25	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946391	flhB	flagellar biosynthesis protein FlhB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946680	proA	glutamate-5-semialdehyde dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946806	pdxH	pyridoxine/pyridoxamine 5'-phosphate oxidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947186	norR	DNA-binding transcriptional dual regulator NorR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947511	araA	L-arabinose isomerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947540	ahpF	alkyl hydroperoxide reductase, AhpF component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947572	cbpA	curved DNA-binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947872	fic	putative adenosine monophosphate--protein transferase Fic	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948139	tdh	threonine dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948233	phoU	negative regulator of the pho regulon	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948502	nfi	endonuclease V	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948638	adiA	arginine decarboxylase, degradative	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944798	leuB	3-isopropylmalate dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944814	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945392	moaA	GTP 3',8'-cyclase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945848	ribC	riboflavin synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946240	metC	cystathionine beta-lyase/L-cysteine desulfhydrase/alanine racemase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946485	hiuH	hydroxyisourate hydrolase/transthyretin-related protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946567	wzc	protein-tyrosine kinase Wzc	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946812	mepA	peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947055	srmB	ATP-dependent RNA helicase SrmB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947396	hycE	formate hydrogenlyase subunit HycE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947574	btuF	vitamin B12 ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948136	waaC	ADP-heptose:LPS heptosyltransferase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948421	lit	cell death peptidase Lit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948572	acs	acetyl-CoA synthetase (AMP-forming)	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948609	creC	sensory histidine kinase CreC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949047	dfp	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944813	murF	D-alanyl-D-alanine-adding enzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944838	lpxB	lipid A disaccharide synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944864	acnB	AcnB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944905	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945189	cusB	copper/silver export system membrane fusion protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945527	serC	phosphoserine/phosphohydroxythreonine aminotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945647	flgG	flagellar basal-body rod protein FlgG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945820	tyrT	tRNA-Tyr	Escherichia coli str. K-12 substr. MG1655		tRNA		
946106	copA	Cu(+) exporting P-type ATPase;soluble Cu(+) chaperone	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946229	aroH	3-deoxy-7-phosphoheptulonate synthase, Trp-sensitive	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946288	cusC	copper/silver export system outer membrane channel	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946456	fliH	flagellar biosynthesis protein FliH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946941	rpmB	50S ribosomal subunit protein L28	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947444	atoC	DNA-binding transcriptional activator/ornithine decarboxylase inhibitor AtoC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947498	thrB	homoserine kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947804	rplR	50S ribosomal subunit protein L18	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948049	gabP	4-aminobutanoate:H(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948125	gpsA	glycerol-3-phosphate dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948248	mnmG	5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948331	hemG	protoporphyrinogen oxidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948336	fadB	multifunctional enoyl-CoA hydratase, 3-hydroxyacyl-CoA epimerase, Delta(3)-cis- Delta(2)-trans-enoyl-CoA isomerase, L-3-hydroxyacyl-CoA dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948467	murI	glutamate racemase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948950	proQ	RNA chaperone ProQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847759	aroK	shikimate kinase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944895	accA	acetyl-CoA carboxyltransferase subunit alpha	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945639	flgF	flagellar basal-body rod protein FlgF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945682	potD	spermidine preferential ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945987	dmsD	redox enzyme maturation protein DmsD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946438	ampG	muropeptide:H(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946457	fliI	flagellar export ATPase FliI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947086	bamD	outer membrane protein assembly factor BamD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947390	gcvT	aminomethyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947432	speA	biosynthetic arginine decarboxylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947806	rplP	50S ribosomal subunit protein L16	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947971	livJ	branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948067	gabT	4-aminobutyrate aminotransferase GabT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948119	trmL	tRNA (cytidine/uridine-2'-O)-ribose methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948496	rsd	regulator of sigma D	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948524	iclR	DNA-binding transcriptional repressor IclR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948721	rpsR	30S ribosomal subunit protein S18	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948846	fimG	type 1 fimbriae minor subunit FimG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949052	cydD	glutathione/L-cysteine ABC exporter subunit CydD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949120	secF	Sec translocon accessory complex subunit SecF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847688	cpxP	periplasmic protein CpxP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847720	gcvB	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
944888	fabZ	3-hydroxy-acyl-[acyl-carrier-protein] dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945017	hemB	porphobilinogen synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945067	thiI	tRNA uridine 4-sulfurtransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945289	nagA	N-acetylglucosamine-6-phosphate deacetylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945351	nadA	quinolinate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945374	yajC	Sec translocon accessory complex subunit YajC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945580	hyaB	hydrogenase 1 large subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945686	panD	aspartate 1-decarboxylase proenzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946332	manY	mannose-specific PTS enzyme IIC component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946462	fliP	flagellar biosynthesis protein FliP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946844	evgS	sensor histidine kinase EvgS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947177	dgt	dGTP triphosphohydrolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947687	truB	tRNA pseudouridine(55) synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948167	selC	tRNA-Sec	Escherichia coli str. K-12 substr. MG1655		tRNA		
948178	uhpA	DNA-binding transcriptional activator UhpA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948310	metR	DNA-binding transcriptional dual regulator MetR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948789	rfe	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949113	rcsF	sensor lipoprotein RcsF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944744	sspA	stringent starvation protein A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944872	glnH	L-glutamine ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944958	panC	pantothenate synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945217	lipB	lipoyl(octanoyl) transferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945456	iaaA	isoaspartyl dipeptidase proenzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945678	flgB	flagellar basal-body rod protein FlgB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945727	mcrA	Type IV methyl-directed restriction enzyme EcoKMcrA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945917	recT	recombinase RecT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946687	flgC	flagellar basal-body rod protein FlgC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946991	ispG	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947263	wrbA	NAD(P)H:quinone oxidoreductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948433	metL	fused aspartate kinase/homoserine dehydrogenase 2	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948778	mgtA	Mg(2(+)) importing P-type ATPase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948845	fimF	type 1 fimbriae minor subunit FimF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948979	norV	anaerobic nitric oxide reductase flavorubredoxin	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946327	fadD	long-chain-fatty-acid--CoA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946405	otsA	trehalose-6-phosphate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946995	hscB	[Fe-S] cluster biosynthesis co-chaperone HscB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947404	zapA	cell division protein ZapA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947514	aes	acetylesterase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947678	metY	tRNA-Met	Escherichia coli str. K-12 substr. MG1655		tRNA		
947726	speE	spermidine synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947964	livK	L-leucine/L-phenylalanine ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948062	dppA	dipeptide ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948540	ubiA	4-hydroxybenzoate octaprenyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949043	galS	DNA-binding transcriptional dual regulator GalS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945279	iscR	DNA-binding transcriptional dual regulator IscR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945292	nagE	N-acetylglucosamine-specific PTS enzyme IIABC component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946390	flhA	flagellar biosynthesis protein FlhA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946446	fliE	flagellar protein FliE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946890	fhuB	iron(III) hydroxamate ABC transporter membrane subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946899	mntH	Mn(2(+))/Fe(2(+)): H(+) symporter MntH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946916	amiA	N-acetylmuramoyl-L-alanine amidase A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947436	dtpA	dipeptide/tripeptide:H(+) symporter DtpA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947487	fucP	L-fucose:H(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947880	cysG	siroheme synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947927	aroB	3-dehydroquinate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948009	pitA	metal phosphate:H(+) symporter PitA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948260	rbsK	ribokinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948512	aceB	malate synthase A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948545	ubiC	chorismate lyase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948857	glcB	malate synthase G	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948910	deoB	phosphopentomutase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
4056038	sgrS	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
945142	thiM	hydroxyethylthiazole kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945161	argU	tRNA-Arg	Escherichia coli str. K-12 substr. MG1655		tRNA		
945431	dinG	ATP-dependent DNA helicase DinG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945504	cydC	glutathione/L-cysteine ABC exporter subunit CydC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945511	entC	isochorismate synthase EntC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945517	pflA	pyruvate formate-lyase activating enzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945757	treA	periplasmic trehalase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946035	fdnG	formate dehydrogenase N subunit alpha	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946043	osmC	osmotically inducible peroxiredoxin OsmC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946210	aroD	3-dehydroquinate dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946253	spy	ATP-independent periplasmic chaperone	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946315	ldhA	D-lactate dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946508	amn	AMP nucleosidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946552	hisB	imidazoleglycerol-phosphate dehydratase/histidinol-phosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946558	wza	outer membrane polysaccharide export protein Wza	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946717	rcsD	RcsD phosphotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946948	narQ	sensor histidine kinase NarQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947103	rpsP	30S ribosomal subunit protein S16	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947803	rplF	50S ribosomal subunit protein L6	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947864	argD	N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948080	glyS	glycine--tRNA ligase subunit beta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948279	ilvM	acetolactate synthase II subunit IlvM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948354	spf	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
948562	aphA	acid phosphatase/phosphotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
